PROT1	PROT2	RANK_MAJOR	RANK_MINOR	TYPE	PDB_ID	BIO_UNIT	CHAIN1	MODEL1	SEQ_IDENT1	COVERAGE1	SEQ_BEGIN1	SEQ_END1	DOMAIN1	CHAIN2	MODEL2	SEQ_IDENT2	COVERAGE2	SEQ_BEGIN2	SEQ_END2	DOMAIN2	FILENAME
P13682	Q96BR9	1	0	Model	1f2i	1	H	0	46.4	10.2	220	273	-	G	0	44.8	12.5	277	331	-	P13682-Q96BR9-MDL-1f2i.pdb1-H-0-G-0.pdb
P13688	P13688	1	0	Structure	4qxw	1	B	0	100.0	20.3	35	141	-	A	0	100.0	20.3	35	141	-	P13688-P13688-EXP-4qxw.pdb1-B-0-A-0.pdb
P13688	P31997	1	0	Model	4wtz	5	E	0	89.8	20.5	34	141	-	L	0	100.0	30.9	34	141	-	P13688-P31997-MDL-4wtz.pdb5-E-0-L-0.pdb
P13688	P40199	1	0	Model	4y8a	1	B	0	89.8	20.5	34	141	-	A	0	100.0	31.4	34	141	-	P13688-P40199-MDL-4y8a.pdb1-B-0-A-0.pdb
P13688	Q14002	1	0	Model	4y89	1	C	0	63.9	20.3	35	141	-	A	0	99.1	41.1	34	142	-	P13688-Q14002-MDL-4y89.pdb1-C-0-A-0.pdb
P13688	Q8TDQ0	1	0	Dom_dom_model	5dzl	-	B	-	95.3	19.4	39	140	V-set	A	-	16.5	31.9	26	123	V-set	P13688-Q8TDQ0-MDD-V-set-V-set-5dzl-B-4-107-A-4-107.pdb
P13693	P13693	1	0	Structure	5o9m	1	B	0	93.0	100.0	1	172	-	A	0	87.8	100.0	1	172	-	P13693-P13693-EXP-5o9m.pdb1-B-0-A-0.pdb
P13693	Q07817	1	0	Structure	4z9v	1	G	0	100.0	12.2	11	31	-	A	0	73.1	89.3	1	208	-	P13693-Q07817-EXP-4z9v.pdb1-G-0-A-0.pdb
P13716	P13716	1	0	Structure	1pv8	1	B	1	85.6	98.8	3	328	-	B	2	85.6	98.8	3	328	-	P13716-P13716-EXP-1pv8.pdb1-B-1-B-2.pdb
P13726	P13726	1	0	Structure	2hft	1	A	0	97.2	71.5	33	243	-	A	1	97.2	71.5	33	243	-	P13726-P13726-EXP-2hft.pdb1-A-0-A-1.pdb
P13727	P13727	1	0	Structure	4qxx	1	Z	0	100.0	2.3	131	135	-	Z	1	100.0	2.3	131	135	-	P13727-P13727-EXP-4qxx.pdb1-Z-0-Z-1.pdb
P13747	P13747	1	0	Structure	1kpr	3	C	0	99.6	76.5	22	295	-	A	1	99.6	76.5	22	295	-	P13747-P13747-EXP-1kpr.pdb3-C-0-A-1.pdb
P13747	P17693	1	0	Structure	3bze	1	A	0	99.6	76.3	23	295	-	P	0	100.0	2.7	3	11	-	P13747-P17693-EXP-3bze.pdb1-A-0-P-0.pdb
P13747	P26715	1	0	Structure	3cdg	2	C	0	99.6	76.3	23	295	-	F	0	100.0	51.5	113	232	-	P13747-P26715-EXP-3cdg.pdb2-C-0-F-0.pdb
P13747	P30511	1	0	Model	1kpr	3	C	0	99.6	76.5	22	295	-	A	0	73.8	79.2	22	295	-	P13747-P30511-MDL-1kpr.pdb3-C-0-A-0.pdb
P13747	P61769	1	0	Structure	6gh1	3	A	0	100.0	76.5	22	295	-	B	0	100.0	83.2	21	119	-	P13747-P61769-EXP-6gh1.pdb3-A-0-B-0.pdb
P13747	Q13241	1	0	Structure	3cdg	2	C	0	99.6	76.3	23	295	-	E	0	100.0	68.7	57	179	-	P13747-Q13241-EXP-3cdg.pdb2-C-0-E-0.pdb
P13765	P28068	1	0	Structure	4i0p	2	H	0	100.0	69.2	30	218	-	F	0	97.9	72.6	21	211	-	P13765-P28068-EXP-4i0p.pdb2-H-0-F-0.pdb
P13798	P13798	1	0	Dom_dom_model	1z68	-	A	-	17.3	27.5	523	730	Peptidase_S9	B	-	17.3	27.5	523	730	Peptidase_S9	P13798-P13798-MDD-Peptidase_S9-Peptidase_S9-1z68-A-553-757-B-553-757.pdb
P13804	P38117	1	0	Structure	1efv	1	A	0	100.0	93.7	20	331	-	B	0	100.0	98.8	4	255	-	P13804-P38117-EXP-1efv.pdb1-A-0-B-0.pdb
P13805	P19237	1	0	Model	1ytz	1	T	0	46.6	37.1	161	263	-	I	0	58.2	75.4	5	145	-	P13805-P19237-MDL-1ytz.pdb1-T-0-I-0.pdb
P13805	P48788	1	0	Model	1ytz	2	T	1	46.6	37.1	161	263	-	I	1	78.0	77.5	4	144	-	P13805-P48788-MDL-1ytz.pdb2-T-1-I-1.pdb
P13805	P63316	1	0	Model	1j1d	2	E	0	53.3	32.4	174	263	-	D	0	98.1	99.4	2	161	-	P13805-P63316-MDL-1j1d.pdb2-E-0-D-0.pdb
P13861	P13861	1	0	Structure	2izx	1	B	0	100.0	10.1	4	44	-	A	0	100.0	9.7	6	44	-	P13861-P13861-EXP-2izx.pdb1-B-0-A-0.pdb
P13861	P24588	1	0	Model	2h9r	-	A	-	95.5	10.9	1	44	-	C	-	100.0	5.2	391	412	-	P13861-P24588-MDL-pdb2h9r.ent-A-0-C-0.pdb
P13861	Q06455	1	0	Structure	2kyg	1	B	0	100.0	11.1	1	45	-	C	0	100.0	5.1	437	467	-	P13861-Q06455-EXP-2kyg.pdb1-B-0-C-0.pdb
P13861	Q9P0M2	1	0	Structure	4zp3	4	G	0	100.0	10.4	3	44	-	P	0	100.0	8.6	295	324	-	P13861-Q9P0M2-EXP-4zp3.pdb4-G-0-P-0.pdb
P13929	P13929	1	0	Structure	2xsx	1	B	0	99.5	100.0	1	434	-	A	0	99.5	100.0	1	434	-	P13929-P13929-EXP-2xsx.pdb1-B-0-A-0.pdb
P13984	P20226	1	0	Structure	5iyc	1	T	0	93.7	95.2	2	238	-	P	0	100.0	54.6	153	337	-	P13984-P20226-EXP-5iyc.pdb1-T-0-P-0.pdb
P13984	P29084	1	0	Structure	5iyc	1	T	0	93.7	95.2	2	238	-	R	0	100.0	56.7	75	239	-	P13984-P29084-EXP-5iyc.pdb1-T-0-R-0.pdb
P13984	P30876	1	0	Structure	5iyc	1	T	0	93.7	95.2	2	238	-	B	0	100.0	99.2	10	1174	-	P13984-P30876-EXP-5iyc.pdb1-T-0-B-0.pdb
P13984	P35269	1	0	Structure	1f3u	3	E	0	100.0	47.4	2	119	-	F	0	93.9	31.7	5	168	-	P13984-P35269-EXP-1f3u.pdb3-E-0-F-0.pdb
P13984	Q00403	1	0	Structure	5iyb	1	T	0	93.7	95.2	2	238	-	M	0	100.0	98.1	7	316	-	P13984-Q00403-EXP-5iyb.pdb1-T-0-M-0.pdb
P13995	P13995	1	0	Structure	5tc4	1	A	0	98.3	84.9	36	332	-	A	1	98.3	84.9	36	332	-	P13995-P13995-EXP-5tc4.pdb1-A-0-A-1.pdb
P14061	P14061	1	0	Structure	1jtv	1	A	0	97.5	86.9	2	286	-	A	1	97.5	86.9	2	286	-	P14061-P14061-EXP-1jtv.pdb1-A-0-A-1.pdb
P14091	P14091	1	0	Structure	1tzs	1	A	0	97.9	83.1	67	395	-	A	1	97.9	83.1	67	395	-	P14091-P14091-EXP-1tzs.pdb1-A-0-A-1.pdb
P14136	P14136	1	0	Structure	6a9p	1	G	0	100.0	23.8	110	212	-	B	0	100.0	23.8	110	212	-	P14136-P14136-EXP-6a9p.pdb1-G-0-B-0.pdb
P14136	P17661	1	0	Model	6a9p	1	A	0	100.0	23.8	110	212	-	G	0	61.2	21.9	149	251	-	P14136-P17661-MDL-6a9p.pdb1-A-0-G-0.pdb
P14136	P19012	1	0	Model	6a9p	1	B	0	100.0	23.8	110	212	-	G	0	40.8	21.1	156	251	-	P14136-P19012-MDL-6a9p.pdb1-B-0-G-0.pdb
P14136	Q15323	1	0	Model	6a9p	1	B	0	100.0	23.8	110	212	-	A	0	38.1	24.8	99	201	-	P14136-Q15323-MDL-6a9p.pdb1-B-0-A-0.pdb
P14136	Q6A163	1	0	Model	6jfv	2	D	0	43.9	22.7	275	372	-	C	0	59.3	18.5	311	401	-	P14136-Q6A163-MDL-6jfv.pdb2-D-0-C-0.pdb
P14136	Q7Z3Y8	1	0	Model	6a9p	1	B	0	100.0	23.8	110	212	-	G	0	34.0	21.1	138	234	-	P14136-Q7Z3Y8-MDL-6a9p.pdb1-B-0-G-0.pdb
P14138	P24530	1	0	Structure	6igk	1	B	0	100.0	8.8	97	117	-	A	0	65.2	71.9	86	403	-	P14138-P24530-EXP-6igk.pdb1-B-0-A-0.pdb
P14174	P14174	1	0	Structure	6b1k	1	B	0	100.0	99.1	2	115	-	A	0	100.0	99.1	2	115	-	P14174-P14174-EXP-6b1k.pdb1-B-0-A-0.pdb
P14210	P14210	1	0	Structure	2qj2	1	B	0	100.0	24.0	35	209	-	A	0	100.0	23.9	36	209	-	P14210-P14210-EXP-2qj2.pdb1-B-0-A-0.pdb
P14210	Q04756	1	0	Model	1aks	1	B	0	34.0	13.3	624	720	-	A	0	33.3	20.6	408	542	-	P14210-Q04756-MDL-1aks.pdb1-B-0-A-0.pdb
P14222	P14222	1	0	Dom_dom_model	4v29	-	A	-	23.9	14.4	416	497	C2	B	-	23.9	14.4	416	497	C2	P14222-P14222-MDD-C2-C2-4v29-A-18-118-B-18-118.pdb
P14317	P43405	1	0	Dom_dom_model	1gri	-	A	-	36.2	9.3	434	478	SH3_1	B	-	29.5	12.0	168	244	SH2	P14317-P43405-MDD-SH3_1-SH2-1gri-A-162-207-B-60-135.pdb
P14324	P14324	1	0	Structure	4nua	1	A	0	98.2	81.4	76	416	-	A	1	98.2	81.4	76	416	-	P14324-P14324-EXP-4nua.pdb1-A-0-A-1.pdb
P14373	P14373	1	0	Model	4cg4	3	F	0	43.3	69.2	140	494	-	E	0	43.3	69.2	140	494	-	P14373-P14373-MDL-4cg4.pdb3-F-0-E-0.pdb
P14373	P19474	1	0	Model	2vok	1	A	0	48.9	34.5	316	492	-	B	0	75.4	37.7	287	465	-	P14373-P19474-MDL-2vok.pdb1-A-0-B-0.pdb
P14373	P49459	1	0	Model	6fga	1	E	0	41.1	14.2	12	84	-	N	0	41.0	91.4	1	139	-	P14373-P49459-MDL-6fga.pdb1-E-0-N-0.pdb
P14373	P51668	1	0	Model	6fga	2	C	0	41.1	14.2	12	84	-	O	0	62.9	97.3	4	146	-	P14373-P51668-MDL-6fga.pdb2-C-0-O-0.pdb
P14373	P61077	1	0	Model	6fga	2	C	0	41.1	14.2	12	84	-	O	0	65.0	97.3	4	146	-	P14373-P61077-MDL-6fga.pdb2-C-0-O-0.pdb
P14373	P61086	1	0	Model	6fga	1	A	0	41.1	14.2	12	84	-	K	0	40.9	76.5	1	153	-	P14373-P61086-MDL-6fga.pdb1-A-0-K-0.pdb
P14373	P61088	1	0	Model	6s53	1	A	0	41.4	13.6	12	81	-	C	0	98.7	98.0	4	152	-	P14373-P61088-MDL-6s53.pdb1-A-0-C-0.pdb
P14373	P62837	1	0	Model	6fga	4	H	0	41.1	14.2	12	84	-	J	0	65.7	97.3	4	146	-	P14373-P62837-MDL-6fga.pdb4-H-0-J-0.pdb
P14373	Q14134	1	0	Dom_dom_model	5k3q	-	A	-	50.0	6.4	95	128	zf-B_box	B	-	43.2	5.8	223	256	zf-B_box	P14373-Q14134-MDD-zf-B_box-zf-B_box-5k3q-A-94-133-B-93-133.pdb
P14373	Q86XT4	1	0	Model	6s53	2	G	0	39.5	15.8	1	81	-	H	0	37.9	13.6	14	79	-	P14373-Q86XT4-MDL-6s53.pdb2-G-0-H-0.pdb
P14373	Q969T4	1	0	Model	6fga	4	H	0	41.1	14.2	12	84	-	J	0	93.5	74.9	53	207	-	P14373-Q969T4-MDL-6fga.pdb4-H-0-J-0.pdb
P14373	Q96BQ3	1	0	Model	6fga	2	C	0	41.1	14.2	12	84	-	B	0	38.0	15.9	11	81	-	P14373-Q96BQ3-MDL-6fga.pdb2-C-0-B-0.pdb
P14373	Q96F44	1	0	Model	6j0l	3	A	1	48.9	36.5	306	492	-	A	0	54.9	35.9	288	455	-	P14373-Q96F44-MDL-6j0l.pdb3-A-1-A-0.pdb
P14373	Q96LR5	1	0	Model	6fga	4	H	0	41.1	14.2	12	84	-	J	0	95.5	77.1	47	201	-	P14373-Q96LR5-MDL-6fga.pdb4-H-0-J-0.pdb
P14373	Q9BZR9	1	0	Model	6s53	2	G	0	39.5	15.8	1	81	-	H	0	40.5	13.4	11	84	-	P14373-Q9BZR9-MDL-6s53.pdb2-G-0-H-0.pdb
P14373	Q9BZY9	1	0	Model	6s53	2	G	0	39.5	15.8	1	81	-	H	0	41.7	16.9	10	81	-	P14373-Q9BZY9-MDL-6s53.pdb2-G-0-H-0.pdb
P14373	Q9NPD8	1	0	Model	6s53	1	A	0	41.4	13.6	12	81	-	C	0	44.5	74.1	6	151	-	P14373-Q9NPD8-MDL-6s53.pdb1-A-0-C-0.pdb
P14373	Q9Y2X8	1	0	Model	6fga	1	A	0	41.1	14.2	12	84	-	K	0	64.3	97.3	4	146	-	P14373-Q9Y2X8-MDL-6fga.pdb1-A-0-K-0.pdb
P14406	P15954	1	0	Structure	5z62	1	J	0	100.0	67.5	25	80	-	L	0	100.0	74.6	17	63	-	P14406-P15954-EXP-5z62.pdb1-J-0-L-0.pdb
P14416	P14416	1	0	Structure	5aer	1	B	0	100.0	2.9	430	442	-	C	0	100.0	2.9	430	442	-	P14416-P14416-EXP-5aer.pdb1-B-0-C-0.pdb
P14416	P21917	1	0	Model	6iql	1	B	0	36.9	89.2	43	437	-	A	0	63.2	90.0	34	410	-	P14416-P21917-MDL-6iql.pdb1-B-0-A-0.pdb
P14416	P28223	1	0	Model	6iql	1	B	0	36.9	89.2	43	437	-	A	0	31.6	66.5	77	389	-	P14416-P28223-MDL-6iql.pdb1-B-0-A-0.pdb
P14416	P29274	1	0	Dom_dom_model	4u15	-	A	-	19.4	56.2	51	426	7tm_1	B	-	25.2	61.9	23	288	7tm_1	P14416-P29274-MDD-7tm_1-7tm_1-4u15-A-84-543-B-84-543.pdb
P14416	P30559	1	0	Dom_dom_model	5v54	-	A	-	24.4	56.0	52	426	7tm_1	B	-	20.6	65.0	57	329	7tm_1	P14416-P30559-MDD-7tm_1-7tm_1-5v54-A-66-369-B-66-369.pdb
P14416	P30989	1	0	Dom_dom_model	2y03	-	A	-	23.7	56.2	51	426	7tm_1	B	-	19.7	62.2	80	364	7tm_1	P14416-P30989-MDD-7tm_1-7tm_1-2y03-A-58-343-B-58-343.pdb
P14416	P32239	1	0	Dom_dom_model	2vt4	-	A	-	23.2	56.2	51	426	7tm_1	B	-	20.1	57.0	71	390	7tm_1	P14416-P32239-MDD-7tm_1-7tm_1-2vt4-A-58-343-B-58-343.pdb
P14416	P62166	1	0	Structure	5aer	1	B	0	100.0	2.9	430	442	-	A	0	100.0	95.3	10	190	-	P14416-P62166-EXP-5aer.pdb1-B-0-A-0.pdb
P14416	P63096	1	0	Dom_dom_model	5g53	-	A	-	21.5	56.2	51	426	7tm_1	C	-	38.6	44.6	186	343	G-alpha	P14416-P63096-MDD-7tm_1-G-alpha-5g53-A-23-288-C-208-383.pdb
P14416	Q92633	1	0	Dom_dom_model	5v54	-	A	-	24.4	56.0	52	426	7tm_1	B	-	23.6	67.0	67	311	7tm_1	P14416-Q92633-MDD-7tm_1-7tm_1-5v54-A-66-369-B-66-369.pdb
P14555	P14555	1	0	Structure	1kvo	3	F	0	100.0	86.1	21	144	-	E	0	100.0	86.1	21	144	-	P14555-P14555-EXP-1kvo.pdb3-F-0-E-0.pdb
P14598	P14598	1	0	Structure	1ng2	2	A	0	99.4	45.1	157	332	-	A	1	99.4	45.1	157	332	-	P14598-P14598-EXP-1ng2.pdb2-A-0-A-1.pdb
P14598	P19878	1	0	Structure	1k4u	-	P	-	100.0	8.2	359	390	-	S	-	96.8	11.8	455	516	-	P14598-P19878-EXP-pdb1k4u.ent-P-0-S-0.pdb
P14598	Q15080	1	0	Structure	1w70	1	C	0	100.0	3.3	360	372	-	A	0	100.0	16.2	174	228	-	P14598-Q15080-EXP-1w70.pdb1-C-0-A-0.pdb
P14598	Q8IZP0	1	0	Dom_dom_model	5qu6	-	V	-	20.8	11.8	162	207	SH3_1	U	-	22.9	8.9	452	496	SH3_1	P14598-Q8IZP0-MDD-SH3_1-SH3_1-5qu6-V-9-54-U-9-54.pdb
P14618	P14618	1	0	Structure	6b6u	1	B	0	99.8	97.7	13	531	-	A	0	99.2	98.9	7	531	-	P14618-P14618-EXP-6b6u.pdb1-B-0-A-0.pdb
P14625	Q16659	1	0	Model	5fwk	1	B	0	47.8	84.7	71	750	-	K	0	36.7	29.5	104	316	-	P14625-Q16659-MDL-5fwk.pdb1-B-0-K-0.pdb
P14625	Q58FF3	1	0	Model	2o1t	3	D	0	95.3	53.1	340	765	-	E	0	81.3	87.7	6	355	-	P14625-Q58FF3-MDL-2o1t.pdb3-D-0-E-0.pdb
P14635	P20248	1	0	Dom_dom_model	2pk2	-	C	-	16.7	27.9	177	297	Cyclin_N	D	-	21.0	28.2	185	306	Cyclin_N	P14635-P20248-MDD-Cyclin_N-Cyclin_N-2pk2-C-10-149-D-10-149.pdb
P14635	P24941	1	0	Structure	2jgz	1	B	0	100.0	60.0	167	426	-	A	0	100.0	96.6	1	288	-	P14635-P24941-EXP-2jgz.pdb1-B-0-A-0.pdb
P14635	P38936	1	0	Dom_dom_model	6ath	-	B	-	45.2	28.9	173	297	Cyclin_N	C	-	44.9	29.3	21	68	CDI	P14635-P38936-MDD-Cyclin_N-CDI-6ath-B-181-307-C-31-79.pdb
P14635	P53350	1	0	Dom_dom_model	6gu2	-	B	-	98.4	28.9	173	297	Cyclin_N	A	-	22.2	41.6	53	305	Pkinase	P14635-P53350-MDD-Cyclin_N-Pkinase-6gu2-B-172-297-A-4-287.pdb
P14649	Q9Y4I1	1	0	Model	1w7j	1	B	0	94.2	66.8	68	206	-	A	1	89.6	42.6	2	791	-	P14649-Q9Y4I1-MDL-1w7j.pdb1-B-0-A-1.pdb
P14652	Q9BYU1	1	0	Dom_dom_model	4zn8	-	A	-	28.3	12.9	148	193	Homeodomain	B	-	25.5	11.8	217	263	Homeodomain	P14652-Q9BYU1-MDD-Homeodomain-Homeodomain-4zn8-A-1-50-B-2-50.pdb
P14653	P40424	1	0	Structure	1b72	1	A	0	77.3	29.2	177	264	-	B	0	100.0	17.0	235	307	-	P14653-P40424-EXP-1b72.pdb1-A-0-B-0.pdb
P14678	P54105	1	0	Dom_dom_model	1vu2	-	Q	-	18.7	26.2	10	81	LSM	W	-	28.0	45.1	35	142	Voldacs	P14678-P54105-MDD-LSM-Voldacs-1vu2-Q-1003-1068-W-6032-6167.pdb
P14678	P62314	1	0	Structure	6id1	1	i	0	100.0	35.8	4	89	-	j	0	100.0	68.9	1	82	-	P14678-P62314-EXP-6id1.pdb1-i-0-j-0.pdb
P14678	P62318	1	0	Structure	1d3b	6	L	0	100.0	37.5	2	91	-	K	0	98.6	56.3	5	75	-	P14678-P62318-EXP-1d3b.pdb6-L-0-K-0.pdb
P14678	Q12874	1	0	Structure	5z58	1	i	0	100.0	35.8	4	89	-	w	0	87.8	99.4	2	499	-	P14678-Q12874-EXP-5z58.pdb1-i-0-w-0.pdb
P14678	Q15029	1	0	Structure	5z58	1	b	0	100.0	34.2	8	89	-	C	0	96.8	91.4	56	943	-	P14678-Q15029-EXP-5z58.pdb1-b-0-C-0.pdb
P14678	Q969L4	1	0	Structure	6v4x	1	B	0	88.4	35.8	2	87	-	C	0	100.0	92.7	1	114	-	P14678-Q969L4-EXP-6v4x.pdb1-B-0-C-0.pdb
P14678	Q9UKF6	1	0	Structure	6v4x	1	B	0	88.4	35.8	2	87	-	H	0	99.0	73.7	9	512	-	P14678-Q9UKF6-EXP-6v4x.pdb1-B-0-H-0.pdb
P14678	Q9Y333	1	0	Dom_dom_model	4c92	-	C	-	24.3	26.2	10	81	LSM	B	-	67.7	67.4	6	70	LSM	P14678-Q9Y333-MDD-LSM-LSM-4c92-C-6-78-B-5-72.pdb
P14735	P14735	1	0	Structure	3cww	1	B	0	95.9	95.1	43	1011	-	A	0	95.9	95.1	43	1011	-	P14735-P14735-EXP-3cww.pdb1-B-0-A-0.pdb
P14770	P40197	1	0	Dom_dom_model	5xwu	-	D	-	18.3	18.1	54	85	LRR_8	B	-	30.0	10.7	195	254	LRR_8	P14770-P40197-MDD-LRR_8-LRR_8-5xwu-D-162-222-B-65-125.pdb
P14778	P18510	1	0	Structure	1ira	1	Y	0	100.0	54.7	21	331	-	X	0	100.0	81.9	32	176	-	P14778-P18510-EXP-1ira.pdb1-Y-0-X-0.pdb
P14778	Q9NPH3	1	0	Structure	4dep	2	E	0	99.4	54.3	23	331	-	F	0	89.2	56.8	25	348	-	P14778-Q9NPH3-EXP-4dep.pdb2-E-0-F-0.pdb
P14780	P14780	1	0	Structure	5ue3	3	A	2	93.3	26.4	41	227	-	A	3	93.3	26.4	41	227	-	P14780-P14780-EXP-5ue3.pdb3-A-2-A-3.pdb
P14784	P31785	1	0	Structure	5m5e	1	B	0	100.0	36.8	32	234	-	C	0	100.0	52.3	55	247	-	P14784-P31785-EXP-5m5e.pdb1-B-0-C-0.pdb
P14784	P40933	1	0	Structure	4gs7	1	B	0	96.0	36.7	32	233	-	A	0	100.0	69.1	49	160	-	P14784-P40933-EXP-4gs7.pdb1-B-0-A-0.pdb
P14784	P60568	1	0	Structure	2b5i	1	B	0	96.0	36.7	32	233	-	A	0	93.8	83.7	26	153	-	P14784-P60568-EXP-2b5i.pdb1-B-0-A-0.pdb
P14859	P14859	1	0	Structure	1e3o	1	C	0	79.2	21.4	280	438	-	C	1	79.2	21.4	280	438	-	P14859-P14859-EXP-1e3o.pdb1-C-0-C-1.pdb
P14859	P31274	1	0	Dom_dom_model	1hf0	-	A	-	98.6	9.4	285	354	Pou	B	-	36.8	21.9	193	249	Homeodomain	P14859-P31274-MDD-Pou-Homeodomain-1hf0-A-6-75-B-102-158.pdb
P14859	P48431	1	0	Structure	1gt0	1	C	0	87.2	21.0	282	437	-	D	0	100.0	25.2	39	118	-	P14859-P48431-EXP-1gt0.pdb1-C-0-D-0.pdb
P14859	P78424	1	0	Model	3d1n	1	L	0	45.6	20.1	284	432	-	K	0	64.5	26.9	480	665	-	P14859-P78424-MDL-3d1n.pdb1-L-0-K-0.pdb
P14859	Q15911	1	0	Dom_dom_model	3nau	-	A	-	24.0	6.7	387	436	Homeodomain	B	-	26.0	1.4	2250	2299	Homeodomain	P14859-Q15911-MDD-Homeodomain-Homeodomain-3nau-A-446-496-B-446-496.pdb
P14859	Q16633	1	0	Structure	1cqt	1	A	0	84.3	21.4	281	439	-	I	0	100.0	8.6	16	37	-	P14859-Q16633-EXP-1cqt.pdb1-A-0-I-0.pdb
P14859	Q92826	1	0	Dom_dom_model	4zn8	-	A	-	23.9	6.2	384	429	Homeodomain	B	-	31.8	15.5	223	266	Homeodomain	P14859-Q92826-MDD-Homeodomain-Homeodomain-4zn8-A-1-50-B-2-50.pdb
P14866	P14866	1	0	Model	3tyt	2	A	0	98.5	34.6	379	582	-	A	1	98.5	34.6	379	582	-	P14866-P14866-MDL-3tyt.pdb2-A-0-A-1.pdb
P14866	P22626	1	0	Dom_dom_model	5im0	-	A	-	10.1	9.2	204	257	RRM_1	B	-	31.9	15.9	115	171	RRM_1	P14866-P22626-MDD-RRM_1-RRM_1-5im0-A-81-153-B-81-153.pdb
P14866	P26599	1	0	Dom_dom_model	6gd1	-	A	-	18.6	9.2	204	257	RRM_1	B	-	24.3	12.1	186	249	RRM_1	P14866-P26599-MDD-RRM_1-RRM_1-6gd1-A-116-186-B-116-186.pdb
P14867	P14867	1	0	Structure	6d1s	1	E	0	45.7	61.0	64	341	-	A	0	45.7	61.0	64	341	-	P14867-P14867-EXP-6d1s.pdb1-E-0-A-0.pdb
P14867	P18507	1	0	Structure	6huj	1	D	0	100.0	67.8	39	347	-	C	0	99.0	64.9	65	367	-	P14867-P18507-EXP-6huj.pdb1-D-0-C-0.pdb
P14867	P28472	1	0	Structure	6huj	1	A	0	100.0	68.4	37	348	-	B	0	100.0	64.7	33	338	-	P14867-P28472-EXP-6huj.pdb1-A-0-B-0.pdb
P14867	P47870	1	0	Structure	6d6u	1	B	0	100.0	66.4	37	339	-	C	0	98.7	59.8	32	337	-	P14867-P47870-EXP-6d6u.pdb1-B-0-C-0.pdb
P14868	P14868	1	0	Structure	4j15	1	B	0	90.5	94.8	21	495	-	A	0	90.7	94.8	21	495	-	P14868-P14868-EXP-4j15.pdb1-B-0-A-0.pdb
P14868	Q13155	1	0	Structure	5y6l	1	E	0	100.0	11.6	336	393	-	D	0	98.6	67.2	106	320	-	P14868-Q13155-EXP-5y6l.pdb1-E-0-D-0.pdb
P14902	P14902	1	0	Structure	6kps	-	B	-	95.2	97.3	12	403	-	A	-	95.1	96.5	12	400	-	P14902-P14902-EXP-pdb6kps.ent-B-0-A-0.pdb
P14920	P14920	1	0	Structure	3znn	1	B	0	100.0	98.0	1	340	-	A	0	100.0	98.0	1	340	-	P14920-P14920-EXP-3znn.pdb1-B-0-A-0.pdb
P14921	P14921	1	0	Structure	1gvj	1	B	0	100.0	32.9	297	441	-	A	0	100.0	32.0	297	437	-	P14921-P14921-EXP-1gvj.pdb1-B-0-A-0.pdb
P14921	P19838	1	0	Model	5zmc	1	B	0	100.0	24.0	332	437	-	A	0	64.4	10.7	248	351	-	P14921-P19838-MDL-5zmc.pdb1-B-0-A-0.pdb
P14921	Q00653	1	0	Structure	5zmc	1	B	0	100.0	24.0	332	437	-	A	0	100.0	11.4	226	328	-	P14921-Q00653-EXP-5zmc.pdb1-B-0-A-0.pdb
P14921	Q02548	1	0	Structure	1k78	2	F	0	100.0	23.4	334	436	-	E	0	100.0	31.7	19	142	-	P14921-Q02548-EXP-1k78.pdb2-F-0-E-0.pdb
P14923	P14923	1	0	Structure	3ifq	1	B	1	97.4	73.6	126	673	-	A	0	99.6	73.6	126	673	-	P14923-P14923-EXP-3ifq.pdb1-B-1-A-0.pdb
P14923	P19022	1	0	Model	3ifq	1	A	0	99.6	73.6	126	673	-	C	0	68.0	10.9	806	904	-	P14923-P19022-MDL-3ifq.pdb1-A-0-C-0.pdb
P14923	P25054	1	0	Model	1v18	1	A	0	79.0	69.1	141	655	-	B	0	90.9	1.5	1485	1528	-	P14923-P25054-MDL-1v18.pdb1-A-0-B-0.pdb
P14923	P26232	1	0	Model	1dow	1	B	0	83.3	4.0	111	140	-	A	0	69.8	21.5	56	260	-	P14923-P26232-MDL-1dow.pdb1-B-0-A-0.pdb
P14923	P35221	1	0	Model	1dow	1	B	0	83.3	4.0	111	140	-	A	0	96.1	22.6	57	261	-	P14923-P35221-MDL-1dow.pdb1-B-0-A-0.pdb
P14923	P35222	1	0	Model	2z6h	2	A	0	78.6	72.6	140	680	-	A	3	98.2	69.5	149	691	-	P14923-P35222-MDL-2z6h.pdb2-A-0-A-3.pdb
P14923	Q02413	1	0	Dom_dom_model	3ifq	-	A	-	17.5	5.2	342	380	Arm	C	-	31.7	7.1	685	761	Cadherin_C	P14923-Q02413-MDD-Arm-Cadherin_C-3ifq-A-573-613-C-628-722.pdb
P14923	Q9NQB0	1	0	Model	1jdh	1	A	0	78.7	68.7	142	653	-	B	0	100.0	6.1	12	49	-	P14923-Q9NQB0-MDL-1jdh.pdb1-A-0-B-0.pdb
P14923	Q9NSA3	1	0	Model	1m1e	1	A	0	78.7	69.8	142	661	-	B	0	92.9	86.4	9	78	-	P14923-Q9NSA3-MDL-1m1e.pdb1-A-0-B-0.pdb
P14923	Q9UI47	1	0	Model	1dow	1	B	0	83.3	4.0	111	140	-	A	0	47.5	22.8	54	257	-	P14923-Q9UI47-MDL-1dow.pdb1-B-0-A-0.pdb
